,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
36,21.31,8,False,1324,448,5,-8,[1264],[811],[0],[5],"[209, 175, 1184, 483, 994]","[209, 175, 1184, 483, 994]","[294, -132, -36, 140, 13]","[-65, -9, -51, -9, -100]","[515, 426, 772, 199, 125, 62, 458, 630, 517, 897, 1032, 626, 1180, 1273, 924, 894, 303, 589, 1178, 655]","[132, 260, 152, 154, 216, 266, 171, 23, 161, 2, 229, 590, 458, 378, 668, 335, 789, 640, 581, 684]","[5, -1, -2, -5, -4, -4, -4, 4, -4, 4, 4, 5, 5, 4, 5, 2, 5, 5, 0, 5]","[0, 5, 5, -3, -3, -3, -3, -4, -4, -4, -3, -2, -2, -4, 0, -5, 0, -1, -5, 0]"
37,21.68,8,False,1369,481,0,0,[],[],[],[],"[336, 135, 1137, 534, 977]","[336, 135, 1137, 534, 977]","[385, -15, -125, 180, -47]","[-65, -5, -51, -9, -80]","[615, 458, 755, 116, 45, 378, 456, 1112, 726, 1280, 1353, 1024, 951, 403, 689, 1178, 755, 368, 244, 1263, 601, 1082]","[132, 353, 252, 94, 156, 111, 81, 169, 550, 418, 298, 668, 243, 789, 620, 481, 684, 709, 672, 726, 653, 622]","[5, 4, 0, -4, -4, -4, -3, 4, 5, 5, 4, 5, 3, 5, 5, 0, 5, 5, 5, 5, 5, 5]","[0, 4, 5, -3, -3, -3, -4, -3, -2, -2, -4, 0, -4, 0, -1, -5, 0, -2, 0, -2, -2, 0]"
38,22.02,8,False,1363,517,0,0,[],[],[],[],"[500, 148, 1065, 608, 938]","[500, 148, 1065, 608, 938]","[467, 125, -185, 231, -72]","[-45, 35, -31, 31, -40]","[715, 543, 766, 36, 298, 1192, 826, 1380, 1433, 1124, 1013, 503, 789, 1178, 855, 468, 344, 1363, 701, 1182]","[152, 415, 352, 34, 51, 109, 510, 378, 230, 668, 163, 789, 600, 381, 684, 669, 672, 686, 613, 622]","[5, 5, 1, -4, -4, 4, 5, 5, 4, 5, 4, 5, 5, 0, 5, 5, 5, 5, 5, 5]","[1, 2, 5, -3, -3, -3, -2, -2, -3, 0, -4, 0, -1, -5, 0, -2, 0, -2, -2, 0]"
39,22.41,8,False,1345,510,-9,-4,[],[],[],[],"[688, 215, 972, 699, 898]","[688, 215, 972, 699, 898]","[514, 253, -225, 265, -92]","[-18, 69, -11, 65, 0]","[815, 643, 811, 1291, 926, 1480, 1513, 1224, 1093, 603, 889, 1178, 955, 568, 444, 1463, 801, 1282]","[172, 455, 451, 52, 470, 338, 170, 668, 90, 789, 580, 281, 684, 629, 672, 646, 573, 622]","[5, 5, 3, 5, 5, 5, 4, 5, 4, 5, 5, 0, 5, 5, 5, 5, 5, 5]","[1, 2, 4, -2, -2, -2, -3, 0, -3, 0, -1, -5, 0, -2, 0, -2, -2, 0]"
40,22.82,8,False,1208,386,-8,-5,[],[],[],[],"[888, 331, 872, 799, 846]","[888, 331, 872, 799, 846]","[522, 364, -246, 279, -105]","[22, 89, 9, 85, 40]","[915, 743, 873, 1391, 1026, 1324, 1175, 703, 989, 1178, 1055, 668, 544, 901, 1382, 836, 361, 1028, 823, 1031]","[192, 490, 531, 12, 430, 668, 30, 789, 560, 181, 684, 589, 672, 533, 622, 659, 669, 579, 589, 591]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5]","[1, 1, 4, -2, -2, 0, -3, 0, -1, -5, 0, -2, 0, -2, 0, 0, 0, -5, -4, -1]"
41,23.17,7,False,1030,332,-9,-2,[],[],[],[],"[1083, 484, 772, 899, 786]","[1083, 484, 772, 899, 786]","[490, 449, -247, 273, -105]","[62, 109, 29, 105, 80]","[1015, 843, 953, 1424, 803, 1089, 1178, 1155, 768, 644, 1001, 1482, 936, 461, 1048, 903, 1131]","[227, 510, 602, 668, 789, 540, 81, 684, 549, 672, 493, 622, 659, 669, 479, 509, 571]","[5, 5, 4, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5]","[2, 1, 3, 0, 0, -1, -5, 0, -2, 0, -2, 0, 0, 0, -5, -4, -1]"
42,23.54,7,False,850,308,-9,-1,[],[],[],[],"[1254, 664, 672, 993, 726]","[1254, 664, 672, 993, 726]","[400, 479, -248, 227, -111]","[71, 109, 29, 105, 99]","[1115, 943, 1033, 1524, 903, 1189, 1255, 868, 744, 1101, 1036, 561, 1068, 983, 1231, 1171, 624, 790, 999, 831]","[267, 530, 662, 665, 789, 520, 684, 509, 672, 453, 659, 669, 379, 429, 551, 660, 690, 624, 690, 613]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 5, -5, 0, 3, 0, 3]","[2, 1, 3, -1, 0, -1, 0, -2, 0, -2, 0, 0, -5, -4, -1, -1, -5, -4, -5, -4]"
43,23.95,7,False,670,308,-9,1,[],[],[],[],"[1375, 844, 572, 1058, 666]","[1375, 844, 572, 1058, 666]","[262, 452, -249, 147, -131]","[51, 71, 9, 69, 79]","[1215, 1043, 1131, 1003, 1289, 1355, 968, 844, 1201, 1136, 661, 1086, 1062, 1331, 1071, 624, 850, 999, 891]","[307, 537, 712, 789, 500, 684, 469, 672, 413, 659, 669, 279, 349, 531, 640, 590, 544, 590, 522]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 3, 5, -5, 0, 3, 0, 3]","[2, 0, 2, 0, -1, 0, -2, 0, -2, 0, 0, -5, -4, -1, -1, -5, -4, -5, -5]"
44,24.28,7,False,492,361,-8,5,[],[],[],[],"[1437, 1002, 472, 1088, 606]","[1437, 1002, 472, 1088, 606]","[102, 391, -230, 53, -131]","[31, 31, -9, 29, 59]","[1315, 1143, 1231, 1103, 1389, 1455, 1068, 944, 1301, 1236, 761, 1086, 1122, 1431, 971, 624, 910, 999, 935]","[352, 537, 752, 789, 480, 665, 429, 672, 373, 659, 669, 179, 269, 511, 620, 490, 464, 490, 422]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 3, 5, -5, 0, 3, 0, 2]","[3, 0, 2, 0, -1, -1, -2, 0, -2, 0, 0, -5, -4, -1, -1, -5, -4, -5, -5]"
45,24.65,7,False,377,505,-7,6,[439],[533],[-3],[4],"[1434, 1132, 377, 1078, 546]","[1434, 1132, 377, 1078, 546]","[-58, 301, -191, -47, -124]","[11, -9, -9, -11, 39]","[1395, 1243, 1267, 1203, 1489, 1168, 1044, 1401, 1336, 861, 1086, 1182, 1531, 871, 624, 970, 999, 972, 1373, 1004, 596, 1023, 607]","[418, 537, 776, 787, 460, 389, 672, 333, 659, 669, 79, 189, 478, 600, 390, 384, 390, 322, 628, 687, 598, 761, 607]","[3, 5, -5, 5, 5, 5, 5, 5, 5, 5, 0, 3, 5, -5, 0, 3, 0, 1, -5, -2, 4, -5, -2]","[4, 0, -1, -1, -1, -2, 0, -2, 0, 0, -5, -4, -2, -1, -5, -4, -5, -5, -3, -5, -3, -1, -5]"
46,24.98,7,False,379,370,0,-9,[379],[613],[-3],[4],"[1367, 1219, 303, 1030, 486]","[1367, 1219, 303, 1030, 486]","[-218, 189, -134, -132, -104]","[-9, -49, -9, -51, 19]","[1436, 1343, 1167, 1303, 1268, 1144, 1501, 1436, 961, 1242, 771, 624, 1030, 999, 989, 1273, 964, 676, 923, 567]","[512, 537, 756, 767, 349, 672, 293, 659, 658, 109, 580, 290, 304, 290, 222, 576, 587, 538, 741, 507]","[0, 5, -5, 5, 5, 5, 5, 5, 5, 3, -5, 0, 3, 0, 0, -5, -2, 4, -5, -2]","[5, 0, -1, -1, -2, 0, -2, 0, -1, -4, -1, -5, -4, -5, -5, -2, -5, -3, -1, -5]"
47,25.38,7,False,382,325,-9,-2,[319],[693],[-3],[4],"[1243, 1262, 254, 954, 443]","[1243, 1262, 254, 954, 443]","[-335, 89, -47, -189, -52]","[-9, -53, 11, -51, 19]","[1278, 1067, 1403, 1368, 1244, 1536, 1061, 1294, 671, 624, 1090, 999, 989, 1173, 910, 756, 823, 527, 1295, 1246, 298, 997, 516]","[525, 721, 747, 309, 664, 659, 638, 9, 560, 190, 215, 190, 122, 536, 487, 475, 721, 407, 663, 734, 573, 704, 656]","[-5, -5, 5, 5, 5, 5, 5, 2, -5, 0, 3, 0, 0, -5, -3, 4, -5, -2, -5, -5, -2, -4, 2]","[-1, -2, -1, -2, -1, 0, -1, -5, -1, -5, -5, -5, -5, -2, -5, -4, -1, -5, -1, -2, -5, -4, -5]"
48,25.78,7,False,336,393,9,0,[259],[773],[-3],[4],"[1084, 1270, 251, 865, 431]","[1084, 1270, 251, 865, 431]","[-405, -4, 73, -209, 28]","[27, -33, 51, -31, 39]","[1178, 967, 1503, 1468, 1344, 1161, 571, 624, 1140, 989, 971, 1073, 850, 831, 723, 487, 1195, 1146, 258, 917, 556]","[510, 681, 727, 266, 644, 618, 540, 90, 115, 90, 22, 496, 390, 395, 701, 307, 643, 694, 473, 624, 556]","[-5, -5, 5, 5, 5, 5, -5, 0, 2, -1, -2, -5, -3, 3, -5, -2, -5, -5, -2, -4, 2]","[0, -2, -1, -3, -1, -1, -1, -5, -5, -5, -5, -2, -4, -4, -1, -5, -1, -2, -5, -4, -5]"
49,26.17,7,False,516,400,9,1,[192],[853],[-4],[4],"[904, 1241, 294, 765, 449]","[904, 1241, 294, 765, 449]","[-440, -86, 184, -209, 108]","[61, -13, 91, -11, 59]","[1078, 867, 1444, 1261, 471, 1180, 973, 790, 891, 623, 447, 1095, 1046, 218, 837, 596]","[510, 641, 624, 598, 520, 15, 456, 310, 315, 681, 207, 623, 654, 373, 544, 456]","[-5, -5, 5, 5, -5, 2, -5, -3, 3, -5, -2, -5, -5, -2, -4, 2]","[0, -2, -1, -1, -1, -5, -2, -4, -4, -1, -5, -1, -2, -5, -4, -5]"
50,26.5,6,False,636,364,6,-7,[],[],[],[],"[724, 1180, 378, 677, 499]","[724, 1180, 378, 677, 499]","[-440, -166, 283, -189, 178]","[81, 7, 125, 9, 79]","[978, 767, 1361, 371, 873, 730, 950, 523, 407, 995, 946, 179, 757, 834, 1206, 421, 761, 518]","[510, 601, 578, 500, 416, 230, 223, 661, 107, 603, 614, 273, 464, 647, 631, 582, 579, 629]","[-5, -5, 5, -5, -5, -3, 2, -5, -2, -5, -5, -1, -4, -5, -4, 4, -2, 1]","[0, -2, -1, -1, -2, -4, -5, -1, -5, -1, -2, -5, -4, -1, -3, -3, -5, -5]"
51,26.91,6,False,782,276,9,-2,[],[],[],[],"[544, 1090, 498, 597, 572]","[544, 1090, 498, 597, 572]","[-405, -229, 359, -152, 238]","[101, 27, 145, 29, 99]","[878, 667, 1461, 271, 773, 670, 990, 423, 367, 895, 846, 159, 677, 734, 1126, 501, 721, 538]","[497, 561, 550, 480, 376, 150, 123, 641, 7, 583, 574, 173, 384, 627, 571, 522, 479, 529]","[-5, -5, 5, -5, -5, -3, 2, -5, -2, -5, -5, -1, -4, -5, -4, 4, -2, 1]","[-1, -2, -2, -1, -2, -4, -5, -1, -5, -1, -2, -5, -4, -1, -3, -3, -5, -5]"
52,27.29,6,False,962,275,9,0,[],[],[],[],"[383, 978, 638, 537, 667]","[383, 978, 638, 537, 667]","[-355, -294, 390, -122, 258]","[101, 27, 144, 29, 79]","[778, 578, 171, 673, 610, 1030, 323, 795, 746, 144, 597, 634, 1046, 581, 681, 559, 547, 1037, 641, 639, 673]","[477, 501, 458, 336, 70, 23, 613, 563, 534, 73, 304, 607, 511, 462, 379, 429, 713, 618, 698, 634, 723]","[-5, -4, -5, -5, -3, 2, -5, -5, -5, 0, -4, -5, -4, 4, -2, 2, 5, -3, 2, 4, 1]","[-1, -3, -2, -2, -4, -5, -2, -1, -2, -5, -4, -1, -3, -3, -5, -5, -2, -5, -5, -3, -5]"
53,27.67,6,False,1139,307,8,5,[],[],[],[],"[243, 838, 778, 477, 756]","[243, 838, 778, 477, 756]","[-294, -352, 374, -102, 239]","[72, 7, 104, 9, 39]","[678, 499, 71, 573, 223, 695, 646, 517, 534, 966, 661, 641, 599, 647, 981, 681, 719, 693]","[447, 431, 418, 296, 573, 543, 494, 224, 587, 451, 402, 279, 329, 673, 518, 598, 574, 623]","[-5, -3, -5, -5, -5, -5, -5, -4, -5, -4, 4, -2, 2, 5, -2, 2, 4, 1]","[-2, -4, -2, -2, -2, -1, -2, -4, -1, -3, -3, -5, -5, -2, -5, -5, -3, -5]"
54,28.07,6,False,1105,468,-6,7,[],[],[],[],"[133, 678, 910, 436, 836]","[133, 678, 910, 436, 836]","[-207, -381, 328, -66, 203]","[32, -13, 64, -9, -1]","[578, 445, 473, 123, 595, 546, 455, 434, 886, 742, 601, 639, 747, 941, 721, 799, 716]","[405, 342, 256, 533, 514, 447, 144, 552, 391, 342, 179, 229, 633, 418, 498, 514, 523]","[-5, -2, -5, -5, -5, -5, -3, -5, -4, 5, -2, 2, 5, -2, 2, 4, 2]","[-3, -5, -2, -2, -2, -3, -4, -2, -3, -3, -5, -5, -2, -5, -5, -3, -5]"
55,28.45,6,False,1082,562,8,-5,[1085],[607],[-3],[4],"[61, 518, 1019, 409, 897]","[61, 518, 1019, 409, 897]","[-105, -377, 258, -26, 154]","[-8, -13, 24, -9, -41]","[496, 424, 373, 23, 495, 446, 395, 334, 806, 842, 568, 694, 847, 901, 761, 879, 756, 263, 809, 976, 581, 962]","[345, 242, 216, 490, 474, 387, 64, 512, 331, 282, 79, 133, 593, 318, 398, 454, 423, 776, 678, 723, 624, 735]","[-4, 0, -5, -5, -5, -5, -3, -5, -4, 5, -1, 3, 5, -2, 2, 4, 2, 5, 5, 1, 5, 4]","[-3, -5, -2, -3, -2, -3, -4, -2, -3, -3, -5, -4, -2, -5, -5, -3, -5, 0, 1, -5, -2, -3]"
56,28.81,6,False,1190,415,4,-8,[1025],[687],[-3],[4],"[35, 362, 1095, 397, 936]","[35, 362, 1095, 397, 936]","[15, -344, 170, 14, 94]","[-45, -13, -16, -9, -70]","[450, 450, 273, 395, 346, 234, 726, 942, 754, 947, 861, 811, 968, 796, 363, 909, 996, 681, 1042]","[261, 145, 176, 434, 327, 472, 271, 231, 53, 553, 218, 298, 394, 323, 776, 698, 623, 584, 675]","[1, 3, -5, -5, -5, -5, -4, 5, 3, 5, -2, 3, 5, 2, 5, 5, 1, 5, 4]","[-5, -4, -2, -2, -3, -2, -3, -2, -4, -2, -5, -5, -3, -5, 0, 1, -5, -2, -3]"
57,29.19,6,False,1255,330,0,0,[],[],[],[],"[58, 230, 1135, 404, 702]","[58, 230, 1135, 404, 702]","[155, -258, 90, 74, 10]","[-45, 7, -36, 11, 0]","[537, 173, 295, 249, 134, 646, 1042, 1047, 821, 871, 1068, 836, 463, 1009, 1028, 781, 1122, 137, 375, 1168, 482, 787]","[87, 117, 394, 267, 432, 211, 191, 513, 118, 199, 334, 223, 776, 717, 523, 544, 615, 726, 606, 758, 611, 754]","[5, -5, -5, -4, -5, -4, 5, 5, -2, 3, 5, 2, 5, 5, 2, 5, 4, 5, 5, 0, 5, 5]","[-2, -3, -2, -3, -2, -3, -2, -2, -5, -4, -3, -5, 0, 0, -5, -2, -3, -2, -1, -5, 0, -1]"
58,29.51,6,False,1193,298,-9,1,[],[],[],[],"[141, 143, 1148, 440, 702]","[141, 143, 1148, 440, 702]","[299, -131, 30, 154, 30]","[-25, 47, -36, 51, 0]","[637, 83, 195, 169, 42, 566, 1142, 1147, 799, 931, 1168, 876, 563, 1109, 1068, 881, 1202, 237, 475, 1168, 582, 887]","[68, 57, 354, 207, 375, 147, 151, 473, 18, 119, 280, 123, 776, 717, 423, 504, 555, 686, 586, 658, 611, 734]","[5, -4, -5, -4, -4, -4, 5, 5, -1, 3, 5, 2, 5, 5, 2, 5, 4, 5, 5, 0, 5, 5]","[0, -3, -2, -3, -3, -4, -2, -2, -5, -4, -2, -5, 0, 0, -5, -2, -3, -2, -1, -5, 0, -1]"
59,29.87,5,False,1013,288,-9,-2,[],[],[],[],"[279, 110, 1138, 509, 703]","[279, 110, 1138, 509, 703]","[423, 9, -30, 224, 50]","[-5, 87, -28, 91, 0]","[737, 95, 89, 486, 1242, 1247, 991, 1268, 924, 663, 1209, 981, 1282, 337, 575, 1168, 682, 987]","[68, 312, 147, 67, 111, 433, 39, 240, 23, 776, 717, 464, 495, 646, 566, 558, 611, 714]","[5, -5, -4, -4, 5, 5, 3, 5, 3, 5, 5, 5, 4, 5, 5, 0, 5, 5]","[0, -3, -3, -4, -2, -2, -4, -2, -5, 0, 0, -2, -3, -2, -1, -5, 0, -1]"
60,30.3,5,False,833,274,-9,0,[],[],[],[],"[458, 133, 1104, 601, 723]","[458, 133, 1104, 601, 723]","[514, 149, -90, 278, 70]","[15, 123, -8, 125, 0]","[2, 9, 1342, 1347, 1368, 763, 1309, 1081, 1362, 437, 675, 1168, 782, 1087, 426, 245, 1166, 655, 799]","[252, 87, 71, 393, 186, 765, 717, 424, 435, 606, 546, 458, 607, 694, 666, 591, 660, 620, 684]","[-4, -4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 0, 5, 5, 5, 5, -1, 5, 3]","[-3, -3, -2, -2, -3, -1, 0, -2, -3, -2, -1, -5, -1, -1, -1, -2, -5, -1, -4]"
61,30.65,5,False,653,272,-9,0,[],[],[],[],"[667, 212, 1047, 711, 743]","[667, 212, 1047, 711, 743]","[568, 280, -143, 311, 90]","[35, 143, 12, 145, 0]","[1442, 1447, 1459, 863, 1409, 1181, 1442, 537, 775, 1162, 882, 1187, 526, 345, 1146, 755, 859]","[31, 350, 126, 745, 717, 384, 360, 566, 526, 358, 587, 674, 646, 551, 560, 592, 604]","[5, 5, 4, 5, 5, 5, 4, 5, 5, -1, 5, 5, 5, 5, -1, 5, 3]","[-2, -3, -3, -1, 0, -2, -4, -2, -1, -5, -1, -1, -1, -2, -5, -2, -4]"
62,31.02,5,False,473,287,-9,2,[],[],[],[],"[887, 336, 969, 831, 764]","[887, 336, 969, 831, 764]","[558, 370, -203, 301, 90]","[35, 143, 12, 144, -19]","[963, 1509, 1281, 1521, 637, 875, 1142, 982, 1287, 626, 445, 1126, 855, 919, 823, 372, 1001, 794, 764]","[725, 717, 344, 280, 526, 506, 258, 567, 645, 626, 511, 460, 552, 511, 629, 723, 680, 709, 747]","[5, 5, 5, 3, 5, 5, -1, 5, 5, 5, 5, -1, 5, 3, 0, 5, -4, -3, -4]","[-1, 0, -2, -4, -2, -1, -5, -1, -2, -1, -2, -5, -2, -5, -5, -2, -4, -4, -3]"
63,31.37,5,False,340,359,0,0,[],[],[],[],"[1085, 484, 864, 930, 784]","[1085, 484, 864, 930, 784]","[485, 414, -264, 249, 55]","[15, 106, -8, 104, -39]","[1063, 1381, 737, 975, 1118, 1082, 1387, 726, 545, 1092, 955, 979, 823, 472, 921, 734, 684]","[705, 304, 486, 486, 158, 547, 605, 604, 471, 360, 512, 411, 529, 680, 600, 629, 687]","[5, 5, 5, 5, -2, 5, 5, 5, 5, -2, 5, 3, 0, 5, -4, -3, -4]","[-1, -2, -2, -1, -5, -1, -2, -2, -2, -5, -2, -5, -5, -3, -4, -4, -3]"
64,31.74,5,False,370,459,7,6,[],[],[],[],"[1247, 644, 744, 1004, 786]","[1247, 644, 744, 1004, 786]","[375, 425, -300, 179, 15]","[-5, 66, -28, 64, -59]","[1163, 1481, 837, 1075, 1078, 1182, 1487, 826, 645, 1052, 1055, 1019, 806, 572, 841, 674, 604]","[685, 250, 428, 459, 58, 527, 565, 564, 431, 260, 469, 311, 429, 620, 531, 549, 627]","[5, 5, 5, 5, -2, 5, 5, 5, 5, -2, 5, 2, -1, 5, -4, -3, -4]","[-1, -3, -3, -2, -5, -1, -2, -2, -2, -5, -3, -5, -5, -3, -3, -4, -3]"
65,32.15,5,False,453,436,-3,-9,[552],[559],[5],[2],"[1360, 804, 604, 1050, 773]","[1360, 804, 604, 1050, 773]","[239, 405, -311, 99, -25]","[-24, 26, -48, 24, -79]","[1263, 937, 1175, 1282, 926, 745, 1012, 1150, 1059, 786, 672, 761, 614, 524, 1194, 591, 677, 951, 721]","[665, 368, 419, 507, 524, 391, 160, 409, 211, 329, 560, 471, 469, 567, 678, 799, 676, 780, 683]","[5, 5, 5, 5, 5, 5, -2, 4, 2, -1, 5, -4, -3, -4, -5, -5, -5, -5, -5]","[-1, -3, -2, -1, -2, -2, -5, -3, -5, -5, -3, -3, -4, -3, 0, -1, -1, -2, -1]"
66,32.48,5,False,445,310,0,0,[652],[599],[5],[2],"[1413, 946, 468, 1062, 753]","[1413, 946, 468, 1062, 753]","[82, 354, -297, 19, -50]","[-24, -14, -58, -16, -84]","[1363, 1037, 1275, 1382, 1026, 845, 960, 1230, 1099, 766, 766, 681, 554, 444, 1094, 491, 577, 851, 621]","[644, 308, 379, 480, 484, 351, 60, 349, 111, 229, 500, 411, 389, 507, 678, 779, 656, 740, 663]","[5, 5, 5, 5, 5, 5, -3, 4, 2, -1, 4, -4, -3, -4, -5, -5, -5, -5, -5]","[-2, -3, -2, -2, -2, -2, -5, -3, -5, -5, -3, -3, -4, -3, 0, -1, -1, -2, -1]"
67,32.87,4,False,456,285,0,0,[],[],[],[],"[1405, 1066, 352, 1046]","[1405, 1066, 352, 1046]","[-58, 298, -234, -41]","[-4, -34, -38, -36]","[1463, 1137, 1375, 1482, 1126, 945, 1303, 1139, 736, 846, 601, 364, 994, 391, 477, 751, 521, 1415, 1013, 436, 1074, 730]","[604, 248, 339, 440, 444, 311, 271, 11, 129, 440, 351, 447, 678, 739, 636, 700, 643, 627, 767, 571, 756, 605]","[5, 5, 5, 5, 5, 5, 3, 2, -2, 4, -4, -4, -5, -5, -5, -5, -5, -5, -4, -1, -3, -5]","[-2, -3, -2, -2, -2, -2, -4, -5, -5, -3, -3, -3, 0, -2, -1, -2, -1, -1, -4, -5, -5, -2]"
68,33.2,4,False,548,196,0,0,[],[],[],[],"[1347, 1162, 270, 1010]","[1347, 1162, 270, 1010]","[-173, 239, -134, -81]","[36, -34, 2, -36]","[1221, 1475, 1226, 1045, 1353, 696, 926, 521, 284, 894, 291, 377, 651, 421, 1315, 933, 416, 1014, 630]","[188, 299, 404, 271, 178, 29, 380, 291, 387, 678, 699, 616, 660, 623, 607, 687, 471, 664, 562]","[4, 5, 5, 5, 2, -2, 4, -4, -4, -5, -5, -5, -5, -5, -5, -4, -1, -3, -5]","[-3, -2, -2, -2, -5, -5, -3, -3, -3, 0, -2, -1, -2, -1, -1, -4, -5, -4, -3]"
69,33.56,4,False,661,215,6,7,[],[],[],[],"[1247, 1232, 231, 959]","[1247, 1232, 231, 959]","[-270, 161, -15, -118]","[76, -32, 42, -24]","[1301, 1326, 1145, 1367, 1006, 441, 204, 794, 191, 277, 551, 321, 1215, 853, 406, 954, 530]","[128, 364, 228, 78, 320, 231, 320, 678, 659, 596, 620, 603, 587, 607, 371, 584, 502]","[4, 5, 5, 0, 4, -4, -4, -5, -5, -5, -5, -5, -5, -4, 0, -3, -5]","[-3, -2, -3, -5, -3, -3, -4, 0, -2, -1, -2, -1, -1, -4, -5, -4, -3]"
70,33.9,4,False,706,251,0,0,[],[],[],[],"[1114, 1269, 240, 899, 180]","[1114, 1269, 240, 899, 180]","[-343, 81, 105, -138, 135]","[116, -12, 82, -4, 0]","[1381, 1426, 1245, 1086, 361, 124, 694, 95, 177, 451, 221, 1115, 773, 406, 894, 442, 1181, 1199, 325, 960, 296]","[68, 320, 168, 260, 171, 240, 671, 601, 557, 580, 577, 567, 527, 271, 504, 442, 613, 681, 531, 651, 756]","[4, 5, 5, 4, -4, -4, -5, -4, -5, -5, -5, -5, -4, 0, -3, -4, -5, -4, 3, -2, 5]","[-3, -3, -3, -3, -3, -4, -1, -3, -2, -2, -2, -1, -4, -5, -4, -3, -1, -4, -4, -5, -2]"
71,34.27,4,False,856,239,9,1,[],[],[],[],"[956, 1271, 297, 839, 249]","[956, 1271, 297, 839, 249]","[-388, -19, 217, -149, 255]","[136, 8, 120, 16, 0]","[1461, 1526, 1345, 1166, 281, 53, 594, 15, 77, 351, 121, 1015, 693, 406, 834, 362, 1081, 1119, 385, 920, 396]","[8, 260, 108, 181, 105, 160, 651, 541, 517, 540, 537, 547, 447, 171, 424, 382, 593, 601, 451, 551, 716]","[4, 5, 5, 4, -4, -3, -5, -4, -5, -5, -5, -5, -4, 0, -3, -4, -5, -4, 3, -2, 5]","[-3, -3, -3, -4, -4, -4, -1, -3, -2, -2, -2, -1, -4, -5, -4, -3, -1, -4, -4, -5, -2]"
72,34.63,4,False,1033,283,8,4,[],[],[],[],"[786, 1234, 391, 769, 361]","[786, 1234, 391, 769, 361]","[-419, -122, 293, -169, 339]","[136, 8, 120, 16, -20]","[1445, 1246, 201, 494, 251, 21, 915, 617, 406, 774, 282, 981, 1039, 445, 880, 496, 908, 1251, 441, 860, 387]","[48, 101, 25, 631, 483, 497, 527, 367, 71, 333, 322, 573, 521, 371, 451, 676, 674, 682, 682, 670, 770]","[5, 4, -4, -5, -5, -5, -5, -3, 0, -3, -4, -5, -4, 3, -2, 5, 0, -4, 5, 2, 4]","[-3, -4, -4, -1, -3, -2, -1, -4, -5, -5, -3, -1, -4, -4, -5, -2, -5, -4, -1, -5, -3]"
73,34.97,4,False,1173,372,7,6,[],[],[],[],"[606, 1151, 508, 689, 497]","[606, 1151, 508, 689, 497]","[-435, -239, 327, -190, 377]","[106, -12, 100, -4, -60]","[1326, 394, 159, 815, 557, 714, 203, 881, 959, 518, 850, 596, 908, 1171, 541, 900, 467]","[21, 611, 423, 498, 287, 233, 242, 548, 441, 291, 351, 636, 574, 602, 662, 570, 710]","[4, -5, -4, -5, -3, -3, -3, -5, -4, 4, -1, 5, 0, -4, 5, 2, 4]","[-4, -1, -3, -2, -4, -5, -4, -2, -4, -4, -5, -2, -5, -4, -1, -5, -3]"
74,35.36,4,False,1252,522,0,9,[],[],[],[],"[426, 1025, 628, 609, 637]","[426, 1025, 628, 609, 637]","[-416, -333, 338, -196, 388]","[66, -32, 76, -24, -83]","[294, 79, 715, 497, 654, 143, 781, 879, 598, 830, 696, 908, 1091, 641, 940, 567]","[581, 363, 458, 207, 133, 161, 508, 361, 213, 251, 596, 474, 522, 642, 470, 650]","[-5, -4, -5, -3, -3, -3, -5, -4, 4, -1, 5, 0, -4, 5, 2, 5]","[-2, -3, -2, -4, -5, -5, -2, -4, -3, -5, -2, -5, -4, -1, -5, -3]"
75,35.7,4,False,1157,576,-8,5,[],[],[],[],"[259, 868, 748, 529, 777]","[259, 868, 748, 529, 777]","[-362, -401, 325, -187, 372]","[26, -52, 36, -44, -103]","[194, 615, 437, 610, 100, 681, 799, 678, 810, 796, 908, 1011, 741, 980, 667, 556, 1058, 774, 747, 787]","[541, 418, 127, 33, 61, 468, 281, 153, 151, 556, 374, 442, 622, 370, 590, 804, 594, 746, 702, 687]","[-5, -5, -3, -2, -1, -5, -4, 4, -1, 5, 0, -4, 5, 2, 5, 5, 0, 5, 5, 5]","[-2, -2, -4, -5, -5, -2, -4, -3, -5, -2, -5, -4, -1, -5, -3, 0, -5, -1, 0, -2]"
